Country,City,Area,Bedrooms,Bathrooms,Price
Saudi Arabia,Riyadh,100,4,4,380738.91
Saudi Arabia,Riyadh,268,1,2,2093699.45
Saudi Arabia,Riyadh,126,1,1,368127.89
Saudi Arabia,Riyadh,132,2,4,134096.91
Saudi Arabia,Riyadh,159,4,3,596865.66
Saudi Arabia,Riyadh,207,4,2,2158989.91
Saudi Arabia,Riyadh,144,1,2,1673287.49
Saudi Arabia,Riyadh,209,1,4,526429.72
Saudi Arabia,Riyadh,156,2,2,342754.5
Saudi Arabia,Riyadh,191,4,1,588424.74
Saudi Arabia,Riyadh,229,3,1,2586065.92
Saudi Arabia,Riyadh,213,1,1,588796.52
Saudi Arabia,Riyadh,258,3,2,950857.24
Saudi Arabia,Riyadh,266,1,2,969486.4
Saudi Arabia,Riyadh,268,4,1,1216086.26
Saudi Arabia,Riyadh,262,4,3,2422607.44
Saudi Arabia,Riyadh,265,4,2,456402.11
Saudi Arabia,Riyadh,282,3,4,355820.91
Saudi Arabia,Riyadh,197,2,1,866420.57
Saudi Arabia,Riyadh,253,2,1,1001895.64
Saudi Arabia,Riyadh,284,3,4,2848395.95
Saudi Arabia,Riyadh,133,3,3,461892.44
Saudi Arabia,Riyadh,243,3,3,736659
Saudi Arabia,Riyadh,135,4,3,420212.51
Saudi Arabia,Riyadh,243,2,1,300469.1
Saudi Arabia,Riyadh,233,1,1,285485.3
Saudi Arabia,Riyadh,230,1,2,468870.76
Saudi Arabia,Riyadh,220,4,2,1094855.71
Saudi Arabia,Riyadh,222,4,2,244135.12
Saudi Arabia,Riyadh,99,3,4,379204.8
Saudi Arabia,Riyadh,139,3,4,506366.33
Saudi Arabia,Riyadh,169,4,4,1349668.19
Saudi Arabia,Riyadh,237,3,4,1771900.08
Saudi Arabia,Riyadh,258,2,1,916863.63
Saudi Arabia,Riyadh,255,3,2,428949.45
Saudi Arabia,Riyadh,101,4,4,138018.95
Saudi Arabia,Riyadh,281,3,3,601895.98
Saudi Arabia,Riyadh,90,2,2,291492.61
Saudi Arabia,Riyadh,114,1,4,237790.31
Saudi Arabia,Riyadh,220,3,2,476562.09
Saudi Arabia,Riyadh,255,4,2,223574.41
Saudi Arabia,Riyadh,177,4,2,242670.92
Saudi Arabia,Riyadh,261,3,1,2574026.51
Saudi Arabia,Riyadh,264,3,3,557664.71
Saudi Arabia,Riyadh,193,2,3,761745.52
Saudi Arabia,Riyadh,127,2,2,1123921.13
Saudi Arabia,Riyadh,107,2,2,121396.45
Saudi Arabia,Riyadh,149,3,2,172245.03
Saudi Arabia,Riyadh,101,2,3,120932.45
Saudi Arabia,Riyadh,210,4,2,971310.38
Saudi Arabia,Riyadh,276,2,2,3058807.27
Saudi Arabia,Riyadh,258,2,1,942502.67
Saudi Arabia,Riyadh,208,3,1,445956.23
Saudi Arabia,Riyadh,217,2,3,677454.58
Saudi Arabia,Riyadh,134,3,4,994569.46
Saudi Arabia,Riyadh,203,4,2,459663.08
Saudi Arabia,Riyadh,267,3,2,810753.04
Saudi Arabia,Riyadh,202,4,4,2240144.56
Saudi Arabia,Riyadh,139,2,3,451876.06
Saudi Arabia,Riyadh,162,3,4,1317257.3
Saudi Arabia,Riyadh,181,4,3,163478.78
Saudi Arabia,Riyadh,200,2,1,426771.11
Saudi Arabia,Riyadh,282,4,4,1187521.9
Saudi Arabia,Riyadh,139,2,1,436368.29
Saudi Arabia,Riyadh,139,1,3,152847.22
Saudi Arabia,Riyadh,212,1,1,796666.78
Saudi Arabia,Riyadh,191,4,4,220324.76
Saudi Arabia,Riyadh,283,1,2,500450.48
Saudi Arabia,Riyadh,115,4,4,527381.02
Saudi Arabia,Riyadh,204,2,2,300366.81
Saudi Arabia,Riyadh,151,4,3,336217.4
Saudi Arabia,Riyadh,214,3,1,316585.43
Saudi Arabia,Riyadh,186,4,3,563429.04
Saudi Arabia,Riyadh,279,4,2,1100750.22
Saudi Arabia,Riyadh,110,2,1,198421.65
Saudi Arabia,Riyadh,197,1,3,167855.28
Saudi Arabia,Riyadh,224,4,1,612685.62
Saudi Arabia,Riyadh,159,1,2,666375.57
Saudi Arabia,Riyadh,216,2,3,1961706.21
Saudi Arabia,Riyadh,242,3,2,790793.92
Saudi Arabia,Riyadh,244,1,3,303671.26
Saudi Arabia,Riyadh,100,4,1,341148.53
Saudi Arabia,Riyadh,160,2,2,554782.36
Saudi Arabia,Riyadh,96,4,2,162742.86
Saudi Arabia,Riyadh,136,3,1,565330.66
Saudi Arabia,Riyadh,134,1,2,284521.49
Saudi Arabia,Riyadh,275,2,1,2355565.48
Saudi Arabia,Riyadh,202,1,3,300036.48
Saudi Arabia,Riyadh,187,3,4,1779485.65
Saudi Arabia,Riyadh,250,4,4,319960.01
Saudi Arabia,Riyadh,139,2,3,552971.18
Saudi Arabia,Riyadh,133,4,1,190129.71
Saudi Arabia,Riyadh,177,3,2,202823.41
Saudi Arabia,Riyadh,98,3,1,985633.34
Saudi Arabia,Riyadh,187,3,2,194804.95
Saudi Arabia,Riyadh,253,4,2,964670.41
Saudi Arabia,Riyadh,221,2,2,678930.69
Saudi Arabia,Riyadh,193,4,4,936004.64
Saudi Arabia,Riyadh,175,3,2,823583.03
Saudi Arabia,Riyadh,136,1,3,318587.18
Saudi Arabia,Riyadh,158,4,4,1647433.31
Saudi Arabia,Riyadh,164,1,1,771986.54
Saudi Arabia,Riyadh,136,3,1,542566.07
Saudi Arabia,Riyadh,164,4,4,1319896.61
Saudi Arabia,Riyadh,280,4,3,2279492.74
Saudi Arabia,Riyadh,209,4,4,231508.71
Saudi Arabia,Riyadh,249,2,4,911717.97
Saudi Arabia,Riyadh,97,2,1,323062.99
Saudi Arabia,Riyadh,260,3,4,241943.02
Saudi Arabia,Riyadh,254,1,2,1807621.51
Saudi Arabia,Riyadh,188,4,4,1564986.53
Saudi Arabia,Riyadh,154,4,2,299748.28
Saudi Arabia,Riyadh,189,3,1,391134.08
Saudi Arabia,Riyadh,158,3,1,1233055.62
Saudi Arabia,Riyadh,190,2,1,1767747.16
Saudi Arabia,Riyadh,218,3,1,1820201.21
Saudi Arabia,Riyadh,131,3,1,370610.28
Saudi Arabia,Riyadh,260,2,1,291712.42
Saudi Arabia,Riyadh,163,4,2,1547315.43
Saudi Arabia,Riyadh,171,2,3,1923961.89
Saudi Arabia,Riyadh,120,3,3,434060.98
Saudi Arabia,Riyadh,151,4,2,211675.5
Saudi Arabia,Riyadh,151,3,4,1436205.35
Saudi Arabia,Riyadh,113,4,2,530367.91
Saudi Arabia,Riyadh,191,2,4,599735.67
Saudi Arabia,Riyadh,222,4,3,385240.61
Saudi Arabia,Riyadh,116,3,1,228982.43
Saudi Arabia,Riyadh,217,1,1,754725.17
Saudi Arabia,Riyadh,275,4,2,512575.13
Saudi Arabia,Riyadh,180,3,4,1669971.94
Saudi Arabia,Riyadh,93,1,2,210582.64
Saudi Arabia,Riyadh,149,4,1,217403.82
Saudi Arabia,Riyadh,261,4,2,2930434.54
Saudi Arabia,Riyadh,214,1,4,2467081.13
Saudi Arabia,Riyadh,221,4,2,756467.19
Saudi Arabia,Riyadh,148,3,1,1462381.25
Saudi Arabia,Riyadh,215,3,4,2181757.49
Saudi Arabia,Riyadh,95,1,1,865310.27
Saudi Arabia,Riyadh,281,3,3,520584.96
Saudi Arabia,Riyadh,223,4,1,286822.56
Saudi Arabia,Riyadh,237,4,4,2036011.89
Saudi Arabia,Riyadh,283,1,2,350796.18
Saudi Arabia,Riyadh,181,1,4,871010.21
Saudi Arabia,Riyadh,270,2,3,2460887.83
Saudi Arabia,Riyadh,107,2,3,296712.1
Saudi Arabia,Riyadh,221,2,3,183088.65
Saudi Arabia,Riyadh,270,2,3,255857.98
Saudi Arabia,Riyadh,187,4,4,186797.07
Saudi Arabia,Riyadh,183,2,1,795608.03
Saudi Arabia,Riyadh,237,2,4,466324.35
Saudi Arabia,Riyadh,148,1,1,1718683.41
Saudi Arabia,Riyadh,138,3,4,248251.25
Saudi Arabia,Riyadh,138,1,2,689427.04
Saudi Arabia,Riyadh,182,4,2,262013.09
Saudi Arabia,Riyadh,96,1,3,135766.22
Saudi Arabia,Riyadh,199,2,4,753736.94
Saudi Arabia,Riyadh,195,2,4,197546.54
Saudi Arabia,Riyadh,139,2,3,118778.23
Saudi Arabia,Riyadh,172,1,2,1909848.59
Saudi Arabia,Riyadh,125,2,2,104964.17
Saudi Arabia,Riyadh,225,1,4,2412032.67
Saudi Arabia,Riyadh,188,1,4,1359949.04
Saudi Arabia,Riyadh,268,2,2,1282932.98
Saudi Arabia,Riyadh,163,3,1,300865.55
Saudi Arabia,Riyadh,159,1,4,207460.08
Saudi Arabia,Riyadh,269,1,2,2165044.94
Saudi Arabia,Riyadh,128,1,3,216575.73
Saudi Arabia,Riyadh,165,2,1,294068.79
Saudi Arabia,Riyadh,180,2,2,646816.61
Saudi Arabia,Riyadh,132,1,3,129905.19
Saudi Arabia,Riyadh,175,4,4,642690.99
Saudi Arabia,Riyadh,129,3,3,1456953.48
Saudi Arabia,Riyadh,200,2,1,2289990.4
Saudi Arabia,Riyadh,160,1,4,488575.61
Saudi Arabia,Riyadh,175,4,4,595269.53
Saudi Arabia,Riyadh,267,1,1,388107.82
Saudi Arabia,Riyadh,110,4,2,502893.31
Saudi Arabia,Riyadh,212,2,3,980443.98
Saudi Arabia,Riyadh,228,2,4,2553707.54
Saudi Arabia,Riyadh,142,1,2,432920.93
Saudi Arabia,Riyadh,264,3,2,1194558.24
Saudi Arabia,Riyadh,278,4,3,1005764.74
Saudi Arabia,Riyadh,208,4,3,2079610.42
Saudi Arabia,Riyadh,125,4,1,420674.95
Saudi Arabia,Riyadh,104,4,3,250355.22
Saudi Arabia,Riyadh,105,3,1,449824.74
Saudi Arabia,Riyadh,95,2,4,156975.96
Saudi Arabia,Riyadh,175,3,1,1951570.69
Saudi Arabia,Riyadh,194,2,1,262993.09
Saudi Arabia,Riyadh,104,4,4,349532.32
Saudi Arabia,Riyadh,215,1,3,255177.36
Saudi Arabia,Riyadh,258,4,4,223233.07
Saudi Arabia,Riyadh,242,1,3,774185.5
Saudi Arabia,Riyadh,100,4,2,427529.29
Saudi Arabia,Riyadh,112,3,3,435207.91
Saudi Arabia,Riyadh,190,2,4,1895896.86
Saudi Arabia,Riyadh,163,3,2,729389.25
Saudi Arabia,Riyadh,141,1,2,579077.97
Saudi Arabia,Riyadh,239,4,4,782333.99
Saudi Arabia,Riyadh,201,4,3,474076.11
Saudi Arabia,Riyadh,279,1,2,678234.82
Saudi Arabia,Riyadh,246,3,2,357630.28
Saudi Arabia,Riyadh,188,2,3,712034.23
Saudi Arabia,Riyadh,265,2,2,874649.45
Saudi Arabia,Riyadh,145,4,1,203176.03
Saudi Arabia,Riyadh,150,2,1,1620338.52
Saudi Arabia,Riyadh,123,4,2,180256.06
Saudi Arabia,Riyadh,147,2,4,699185.64
Saudi Arabia,Riyadh,130,1,4,185930.44
Saudi Arabia,Riyadh,119,2,1,139841.67
Saudi Arabia,Riyadh,228,2,4,1026654.22
Saudi Arabia,Riyadh,198,4,4,291041.06
Saudi Arabia,Riyadh,97,2,1,822607.08
Saudi Arabia,Riyadh,106,1,1,142350.5
Saudi Arabia,Riyadh,241,4,1,425319.77
Saudi Arabia,Riyadh,133,1,3,278171.25
Saudi Arabia,Riyadh,183,2,4,620032.77
Saudi Arabia,Riyadh,174,3,1,503017.72
Saudi Arabia,Riyadh,264,2,1,278618.58
Saudi Arabia,Riyadh,236,1,2,402986.24
Saudi Arabia,Riyadh,133,3,1,1090669.04
Saudi Arabia,Riyadh,99,3,4,344651.12
Saudi Arabia,Riyadh,135,4,2,1434748.41
Saudi Arabia,Riyadh,255,1,1,1834110.84
Saudi Arabia,Riyadh,248,1,3,282836.03
Saudi Arabia,Riyadh,158,1,1,1331066.6
Saudi Arabia,Riyadh,173,1,4,690942.5
Saudi Arabia,Riyadh,250,2,1,1021233.19
Saudi Arabia,Riyadh,103,2,1,401901.81
Saudi Arabia,Riyadh,271,1,2,391111.53
Saudi Arabia,Riyadh,248,4,2,337832.7
Saudi Arabia,Riyadh,257,1,3,263964.08
Saudi Arabia,Riyadh,261,1,2,476200.67
Saudi Arabia,Riyadh,96,3,3,1051942.01
Saudi Arabia,Riyadh,148,1,1,218356.18
Saudi Arabia,Riyadh,232,3,2,882447.57
Saudi Arabia,Riyadh,165,3,2,670425.79
Saudi Arabia,Riyadh,108,3,1,110787.42
Saudi Arabia,Riyadh,130,1,2,1471472.14
Saudi Arabia,Riyadh,111,1,3,907004.75
Saudi Arabia,Riyadh,253,1,1,2508519.57
Saudi Arabia,Riyadh,266,1,2,240278.74
Saudi Arabia,Riyadh,178,1,3,300001.69
Saudi Arabia,Riyadh,183,3,4,1732854.82
Saudi Arabia,Riyadh,145,3,1,694188.28
Saudi Arabia,Riyadh,217,1,1,972084.87
Saudi Arabia,Riyadh,253,4,4,348854.53
Saudi Arabia,Riyadh,93,4,1,877501.07
Saudi Arabia,Riyadh,226,1,1,303322.6
Saudi Arabia,Riyadh,188,4,4,1494988.53
Saudi Arabia,Riyadh,182,2,4,559478.47
Saudi Arabia,Riyadh,265,3,3,500528.05
Saudi Arabia,Riyadh,181,3,1,421106.76
Saudi Arabia,Riyadh,265,2,3,1118400.22
Saudi Arabia,Riyadh,218,3,4,845430.88
Saudi Arabia,Riyadh,210,4,4,2498682.03
Saudi Arabia,Riyadh,236,4,1,2119385.83
Saudi Arabia,Riyadh,113,2,1,891739.36
Saudi Arabia,Riyadh,144,2,4,646701.1
Saudi Arabia,Riyadh,241,3,3,270713.92
Saudi Arabia,Riyadh,188,2,1,322193.51
Saudi Arabia,Riyadh,126,1,3,123021.4
Saudi Arabia,Riyadh,129,4,1,205344.75
Saudi Arabia,Riyadh,105,4,4,229165.76
Saudi Arabia,Riyadh,133,3,4,356418.03
Saudi Arabia,Riyadh,133,3,3,153431.85
Saudi Arabia,Riyadh,241,2,2,975426.57
Saudi Arabia,Riyadh,185,3,1,235416.34
Saudi Arabia,Riyadh,243,4,3,1748116.33
Saudi Arabia,Riyadh,161,1,4,598610.12
Saudi Arabia,Riyadh,99,2,2,169014.42
Saudi Arabia,Riyadh,163,4,3,242155.69
Saudi Arabia,Riyadh,276,1,1,457405.03
Saudi Arabia,Riyadh,197,1,1,482500.4
Saudi Arabia,Riyadh,252,1,4,762541.39
Saudi Arabia,Riyadh,228,1,3,269841.03
Saudi Arabia,Riyadh,247,4,3,1152168.32
Saudi Arabia,Riyadh,180,2,2,298405.49
Saudi Arabia,Riyadh,283,2,4,411983.88
Saudi Arabia,Riyadh,116,4,1,257853.07
Saudi Arabia,Riyadh,223,2,4,859490.57
Saudi Arabia,Riyadh,134,2,2,170619.89
Saudi Arabia,Riyadh,231,4,3,295474.62
Saudi Arabia,Riyadh,282,4,3,904371.42
Saudi Arabia,Riyadh,197,1,2,542740.96
Saudi Arabia,Riyadh,158,2,3,1835865.47
Saudi Arabia,Riyadh,187,3,4,1500506.96
Saudi Arabia,Riyadh,112,3,2,349146.54
Saudi Arabia,Riyadh,118,2,2,965517.43
Saudi Arabia,Riyadh,124,3,2,237624.01
Saudi Arabia,Riyadh,207,2,2,798994.94
Saudi Arabia,Riyadh,138,4,2,636226.11
Saudi Arabia,Riyadh,139,3,2,610359.82
Saudi Arabia,Riyadh,186,3,3,316868.65
Saudi Arabia,Riyadh,146,3,3,151768.56
Saudi Arabia,Riyadh,206,1,4,1754196.91
Saudi Arabia,Riyadh,161,1,4,1453654.29
Saudi Arabia,Riyadh,89,1,3,709123.12
Saudi Arabia,Riyadh,255,4,3,1045051.59
Saudi Arabia,Riyadh,96,2,4,123492.27
Saudi Arabia,Riyadh,168,1,4,701876.23
Saudi Arabia,Riyadh,242,4,3,201487.71
Saudi Arabia,Riyadh,245,3,3,493052.98
Saudi Arabia,Riyadh,129,4,4,478966.57
Saudi Arabia,Riyadh,120,1,1,451951.72
Saudi Arabia,Riyadh,107,1,3,755326.31
Saudi Arabia,Riyadh,256,1,2,345392.5
Saudi Arabia,Riyadh,218,4,1,359936.96
Saudi Arabia,Riyadh,282,3,3,464695.65
Saudi Arabia,Riyadh,253,2,2,741076.49
Saudi Arabia,Riyadh,144,3,3,150650.07
Saudi Arabia,Riyadh,149,2,4,1703518.13
Saudi Arabia,Riyadh,148,1,3,188989.15
Saudi Arabia,Riyadh,107,3,2,190179.12
Saudi Arabia,Riyadh,102,2,3,104703.28
Saudi Arabia,Riyadh,235,3,3,925552.74
Saudi Arabia,Riyadh,220,3,1,1608579.08
Saudi Arabia,Riyadh,127,1,1,171998.17
Saudi Arabia,Riyadh,128,2,4,1011500.68
Saudi Arabia,Riyadh,191,3,4,814715.2
Saudi Arabia,Riyadh,168,3,3,798686.97
Saudi Arabia,Riyadh,146,1,3,1057701.63
Saudi Arabia,Riyadh,188,4,4,270137.03
Saudi Arabia,Riyadh,109,1,3,1013888.99
Saudi Arabia,Riyadh,104,2,3,1054772.3
Saudi Arabia,Riyadh,252,3,2,986500.59
Saudi Arabia,Riyadh,152,4,4,1129391.7
Saudi Arabia,Riyadh,152,2,4,265073.77
Saudi Arabia,Riyadh,233,1,2,270980.55
Saudi Arabia,Riyadh,195,1,2,2209536.67
Saudi Arabia,Riyadh,197,3,3,280678.19
Saudi Arabia,Riyadh,166,1,1,230005.43
Saudi Arabia,Riyadh,94,2,2,849553.43
Saudi Arabia,Riyadh,241,4,3,772300.12
Saudi Arabia,Riyadh,164,2,2,1907854.65
Saudi Arabia,Riyadh,240,1,4,255214.38
Saudi Arabia,Riyadh,200,4,4,196487.26
Saudi Arabia,Riyadh,220,3,1,527381.12
Saudi Arabia,Riyadh,236,1,4,2547494.44
Saudi Arabia,Riyadh,166,1,1,574178.86
Saudi Arabia,Riyadh,124,2,4,190317.9
Saudi Arabia,Riyadh,120,3,2,334354.49
Saudi Arabia,Riyadh,223,4,2,2063595.69
Saudi Arabia,Riyadh,282,2,4,328186.43
Saudi Arabia,Riyadh,247,2,1,417884.9
Saudi Arabia,Riyadh,203,2,2,880029.96
Saudi Arabia,Riyadh,279,3,1,862159.71
Saudi Arabia,Riyadh,154,4,3,166389.42
Saudi Arabia,Riyadh,214,1,2,235822.72
Saudi Arabia,Riyadh,266,2,3,2889251.71
Saudi Arabia,Riyadh,116,1,3,368233.25
Saudi Arabia,Riyadh,273,3,3,834712.2
Saudi Arabia,Riyadh,173,2,2,679987.73
Saudi Arabia,Riyadh,122,1,1,513325.49
Saudi Arabia,Riyadh,190,4,1,287483.91
Saudi Arabia,Riyadh,157,3,1,722905.76
Saudi Arabia,Riyadh,245,3,3,1738594.33
Saudi Arabia,Riyadh,205,2,1,961760.32
Saudi Arabia,Riyadh,141,1,4,1162562.62
Saudi Arabia,Riyadh,207,4,3,861692.25
Saudi Arabia,Riyadh,178,2,3,549459.3
Saudi Arabia,Riyadh,114,1,4,380324.59
Saudi Arabia,Riyadh,138,4,1,496848.67
Saudi Arabia,Riyadh,104,1,2,383152.21
Saudi Arabia,Riyadh,236,2,4,923475.37
Saudi Arabia,Riyadh,261,2,1,461343.91
Saudi Arabia,Riyadh,251,3,1,1238117.67
Saudi Arabia,Riyadh,278,2,1,373244.97
Saudi Arabia,Riyadh,103,4,4,365758.43
Saudi Arabia,Riyadh,168,3,2,1213982.16
Saudi Arabia,Riyadh,252,1,4,575197.26
Saudi Arabia,Riyadh,219,4,1,741269.64
Saudi Arabia,Riyadh,235,4,3,408230.65
Saudi Arabia,Riyadh,237,2,4,211800.51
Saudi Arabia,Riyadh,218,1,4,593152.21
Saudi Arabia,Riyadh,274,2,2,921073.67
Saudi Arabia,Riyadh,152,4,1,554181.44
Saudi Arabia,Riyadh,273,1,2,300125.11
Saudi Arabia,Riyadh,144,4,3,127539.18
Saudi Arabia,Riyadh,181,2,3,605970.29
Saudi Arabia,Riyadh,225,3,2,419351.5
Saudi Arabia,Riyadh,217,3,1,265524.15
Saudi Arabia,Riyadh,263,3,4,370751.6
Saudi Arabia,Riyadh,138,2,1,431796.47
Saudi Arabia,Riyadh,202,3,1,320730.11
Saudi Arabia,Riyadh,122,1,3,369822.36
Saudi Arabia,Riyadh,260,1,4,2698950.32
Saudi Arabia,Riyadh,138,1,2,121206.28
Saudi Arabia,Riyadh,244,4,1,1150017.54
Saudi Arabia,Riyadh,243,2,3,959951.35
Saudi Arabia,Riyadh,264,3,4,3075838.17
Saudi Arabia,Riyadh,204,4,3,254419.03
Saudi Arabia,Riyadh,239,1,2,1070710.51
Saudi Arabia,Riyadh,273,2,1,710326.61
Saudi Arabia,Riyadh,253,3,4,2855944.96
Saudi Arabia,Riyadh,125,1,3,186889.36
Saudi Arabia,Riyadh,272,1,3,417459.43
Saudi Arabia,Riyadh,99,4,3,910067.39
Saudi Arabia,Riyadh,196,2,2,268636.19
Saudi Arabia,Riyadh,270,3,3,1219278.45
Saudi Arabia,Riyadh,130,2,4,509483.37
Saudi Arabia,Riyadh,204,1,1,482975.99
Saudi Arabia,Riyadh,164,2,2,568298.08
Saudi Arabia,Riyadh,182,3,4,235528.25
Saudi Arabia,Riyadh,153,2,1,179997.46
Saudi Arabia,Riyadh,93,2,3,374208.49
Saudi Arabia,Riyadh,193,1,1,868212.8
Saudi Arabia,Riyadh,122,3,2,414341.54
Saudi Arabia,Riyadh,159,1,2,1519394.61
Saudi Arabia,Riyadh,113,3,3,259712.56
Saudi Arabia,Riyadh,217,3,4,433278.7
Saudi Arabia,Riyadh,167,2,3,1964163.26
Saudi Arabia,Riyadh,249,3,3,507033.64
Saudi Arabia,Riyadh,93,3,4,234957.7
Saudi Arabia,Riyadh,121,4,1,151919.61
Saudi Arabia,Riyadh,271,2,1,230251.7
Saudi Arabia,Riyadh,283,4,2,879287.62
Saudi Arabia,Riyadh,191,4,1,894364.41
Saudi Arabia,Riyadh,188,2,2,180776.64
Saudi Arabia,Riyadh,101,4,2,438809.99
Saudi Arabia,Riyadh,206,3,4,215758.62
Saudi Arabia,Riyadh,229,3,1,275412.39
Saudi Arabia,Riyadh,128,2,4,1527551.88
Saudi Arabia,Riyadh,213,2,3,213877.92
Saudi Arabia,Riyadh,105,1,3,465144.43
Saudi Arabia,Riyadh,179,4,3,235766.57
Saudi Arabia,Riyadh,107,3,1,329460.95
Saudi Arabia,Riyadh,245,1,3,811432.47
Saudi Arabia,Riyadh,250,4,2,2129019.5
Saudi Arabia,Riyadh,139,2,3,653143.55
Saudi Arabia,Riyadh,267,1,1,393979.59
Saudi Arabia,Riyadh,231,4,3,893568.11
Saudi Arabia,Riyadh,113,4,3,107861.56
Saudi Arabia,Riyadh,210,2,4,2277217.66
Saudi Arabia,Riyadh,217,4,2,2417373.4
Saudi Arabia,Riyadh,262,2,4,2387953.02
Saudi Arabia,Riyadh,141,4,2,988149.07
Saudi Arabia,Riyadh,134,4,4,425093.07
Saudi Arabia,Riyadh,97,3,2,137968.74
Saudi Arabia,Riyadh,121,1,3,213587.77
Saudi Arabia,Riyadh,185,2,3,270268.34
Saudi Arabia,Riyadh,163,2,1,1813290.86
Saudi Arabia,Riyadh,274,1,4,2563577.52
Saudi Arabia,Riyadh,247,1,1,771098.05
Saudi Arabia,Riyadh,271,3,2,1028808
Saudi Arabia,Riyadh,126,1,3,156910.25
Saudi Arabia,Riyadh,93,4,1,662029.67
Saudi Arabia,Riyadh,169,2,1,491137.6
Saudi Arabia,Riyadh,143,3,2,165555.74
Saudi Arabia,Riyadh,282,1,2,490435.32
Saudi Arabia,Riyadh,253,3,4,1996745.66
Saudi Arabia,Riyadh,138,1,1,648686.04
Saudi Arabia,Riyadh,280,4,4,2672953.48
Saudi Arabia,Riyadh,202,4,4,826879.08
Saudi Arabia,Riyadh,100,2,1,90497.98
Saudi Arabia,Riyadh,159,1,4,221385.65
Saudi Arabia,Riyadh,249,4,2,468518.25
Saudi Arabia,Riyadh,181,1,2,815386.93
Saudi Arabia,Riyadh,256,3,4,245786.55
Saudi Arabia,Riyadh,255,4,2,550027.82
Saudi Arabia,Riyadh,201,3,1,764412.07
Saudi Arabia,Riyadh,95,2,2,1030780.58
Saudi Arabia,Riyadh,96,2,2,381699.7
Saudi Arabia,Riyadh,179,1,4,1384043.81
Saudi Arabia,Riyadh,254,1,2,230162.31
Saudi Arabia,Riyadh,98,1,2,141388.95
Saudi Arabia,Riyadh,199,4,1,410562.47
Saudi Arabia,Riyadh,194,3,4,325230.99
Saudi Arabia,Riyadh,140,4,2,447780.13
Saudi Arabia,Riyadh,272,1,2,962946.98
Saudi Arabia,Riyadh,184,4,2,617021.09
Saudi Arabia,Riyadh,149,1,3,350643.89
Saudi Arabia,Riyadh,133,2,2,113263.06
Saudi Arabia,Riyadh,158,3,1,1759951.99
Saudi Arabia,Riyadh,196,4,3,2161591.86
Saudi Arabia,Riyadh,185,4,2,1922374.28
Saudi Arabia,Riyadh,257,2,1,261251.75
Saudi Arabia,Riyadh,141,3,2,202737.22
Saudi Arabia,Riyadh,251,4,3,2649961.3
Saudi Arabia,Riyadh,155,2,4,202645.65
Saudi Arabia,Riyadh,230,4,3,1078594.59
Saudi Arabia,Riyadh,187,4,3,700239.59
Saudi Arabia,Riyadh,128,2,2,443823.88
Saudi Arabia,Riyadh,154,4,1,445382.43
Saudi Arabia,Riyadh,268,2,3,768786.36
Saudi Arabia,Riyadh,274,3,4,1123921.34
Saudi Arabia,Riyadh,243,2,2,490484.6
Saudi Arabia,Riyadh,211,4,4,2459774.77
Saudi Arabia,Riyadh,137,2,2,504458.18
Saudi Arabia,Riyadh,90,3,1,1053300.13
Saudi Arabia,Riyadh,260,2,4,630083.21
Saudi Arabia,Riyadh,183,2,4,437721.66
Saudi Arabia,Riyadh,196,3,4,223670.68
Saudi Arabia,Riyadh,216,3,3,576840.28
Saudi Arabia,Riyadh,101,1,3,143657.18
Saudi Arabia,Riyadh,213,4,2,680903.11
Saudi Arabia,Riyadh,237,2,1,255823.09
Saudi Arabia,Riyadh,104,4,3,381207.72
Saudi Arabia,Riyadh,154,4,2,136857.23
Saudi Arabia,Riyadh,141,2,4,225919.43
Saudi Arabia,Riyadh,215,4,1,719706.1
Saudi Arabia,Riyadh,222,2,1,336735.05
Saudi Arabia,Riyadh,191,3,2,926199.86
Saudi Arabia,Riyadh,95,3,4,409234.59
Saudi Arabia,Riyadh,214,3,1,787964.81
Saudi Arabia,Riyadh,241,4,3,868295.84
Saudi Arabia,Riyadh,115,2,1,131933.35
Saudi Arabia,Riyadh,143,4,4,133645.88
Saudi Arabia,Riyadh,169,1,1,337701.41
Saudi Arabia,Riyadh,171,3,4,615771.39
Saudi Arabia,Riyadh,214,4,2,228582.03
Saudi Arabia,Riyadh,255,1,3,651551.05
Saudi Arabia,Riyadh,112,3,3,90470.95
Saudi Arabia,Riyadh,141,2,3,645753.06
Saudi Arabia,Riyadh,95,2,4,169119.41
Saudi Arabia,Riyadh,274,2,3,562066.07
Saudi Arabia,Riyadh,214,4,4,841167.42
Saudi Arabia,Riyadh,212,3,3,893196.66
Saudi Arabia,Riyadh,178,4,2,283160.81
Saudi Arabia,Riyadh,114,1,2,118115.65
Saudi Arabia,Riyadh,123,4,3,460411.3
Saudi Arabia,Riyadh,186,1,4,371241.57
Saudi Arabia,Riyadh,174,4,3,1245189.31
Saudi Arabia,Riyadh,100,3,3,139640.75
Saudi Arabia,Riyadh,282,1,4,1204163.84
Saudi Arabia,Riyadh,112,3,2,434368.97
Saudi Arabia,Riyadh,111,1,2,415103.26
Saudi Arabia,Riyadh,224,3,2,272124.26
Saudi Arabia,Riyadh,196,2,3,201050.06
Saudi Arabia,Riyadh,186,3,1,2220867.79
Saudi Arabia,Riyadh,268,4,3,227440.51
Saudi Arabia,Riyadh,268,3,2,273392.82
